target_end_date,location,target,observation
2021-09-25,13157,inc case,304
2021-09-25,13159,inc case,25
2021-09-25,13161,inc case,51
2021-09-25,13163,inc case,54
2021-09-25,13165,inc case,7
2021-09-25,13167,inc case,19
2021-09-25,13169,inc case,70
2021-09-25,13171,inc case,73
2021-09-25,13173,inc case,20
2021-09-25,13175,inc case,166
2021-09-25,13177,inc case,74
2021-09-25,13179,inc case,90
2021-09-25,13181,inc case,16
2021-09-25,13183,inc case,29
2021-09-25,13185,inc case,272
2021-09-25,13187,inc case,107
2021-09-25,13189,inc case,82
2021-09-25,13191,inc case,26
2021-09-25,13193,inc case,27
2021-09-25,13195,inc case,145
2021-09-25,13197,inc case,23
2021-09-25,13199,inc case,65
2021-09-25,13201,inc case,20
2021-09-25,13205,inc case,68
2021-09-25,13207,inc case,63
2021-09-25,13209,inc case,33
2021-09-25,13211,inc case,78
2021-09-25,13213,inc case,247
2021-09-25,13215,inc case,486
2021-09-25,13217,inc case,305
2021-09-25,13219,inc case,135
2021-09-25,13221,inc case,46
2021-09-25,13223,inc case,364
2021-09-25,13225,inc case,61
2021-09-25,13227,inc case,227
2021-09-25,13229,inc case,60
2021-09-25,13231,inc case,115
2021-09-25,13233,inc case,187
2021-09-25,13235,inc case,33
2021-09-25,13237,inc case,59
2021-09-25,13239,inc case,4
2021-09-25,13241,inc case,58
2021-09-25,13243,inc case,10
2021-09-25,13245,inc case,726
2021-09-25,13247,inc case,245
2021-09-25,13249,inc case,15
2021-09-25,13251,inc case,22
2021-09-25,13253,inc case,14
2021-09-25,13255,inc case,240
2021-09-25,13257,inc case,212
2021-09-25,13259,inc case,123
2021-09-25,13261,inc case,101
2021-09-25,13263,inc case,17
2021-09-25,13265,inc case,2
2021-09-25,13267,inc case,52
2021-09-25,13269,inc case,31
2021-09-25,13271,inc case,45
2021-09-25,13273,inc case,24
2021-09-25,13275,inc case,185
2021-09-25,13277,inc case,93
2021-09-25,13279,inc case,93
2021-09-25,13281,inc case,40
2021-09-25,13283,inc case,13
2021-09-25,13285,inc case,125
2021-09-25,13287,inc case,50
2021-09-25,13289,inc case,15
2021-09-25,13291,inc case,63
2021-09-25,13293,inc case,103
2021-09-25,13295,inc case,242
2021-09-25,13297,inc case,327
2021-09-25,13299,inc case,85
2021-09-25,13301,inc case,25
2021-09-25,13303,inc case,75
2021-09-25,13305,inc case,73
2021-09-25,13307,inc case,4
2021-09-25,13309,inc case,7
2021-09-25,13311,inc case,76
2021-09-25,13313,inc case,353
2021-09-25,13315,inc case,17
2021-09-25,13317,inc case,49
2021-09-25,13319,inc case,17
2021-09-25,13321,inc case,30
2021-09-25,15,inc case,2771
2021-09-25,15001,inc case,428
2021-09-25,15003,inc case,1790
2021-09-25,15005,inc case,0
2021-09-25,15007,inc case,198
2021-09-25,15009,inc case,288
2021-09-25,16,inc case,8535
2021-09-25,16001,inc case,2969
2021-09-25,16003,inc case,13
2021-09-25,16005,inc case,462
2021-09-25,16007,inc case,34
2021-09-25,16009,inc case,44
2021-09-25,16011,inc case,206
2021-09-25,16013,inc case,51
2021-09-25,16015,inc case,35
2021-09-25,16017,inc case,109
2021-09-25,16019,inc case,607
2021-09-25,16021,inc case,28
2021-09-25,16023,inc case,18
2021-09-25,16025,inc case,3
2021-09-25,16027,inc case,998
2021-09-25,16029,inc case,21
2021-09-25,16031,inc case,69
2021-09-25,16033,inc case,3
2021-09-25,16035,inc case,20
2021-09-25,16037,inc case,23
2021-09-25,16039,inc case,217
2021-09-25,16041,inc case,40
2021-09-25,16043,inc case,39
2021-09-25,16045,inc case,69
2021-09-25,16047,inc case,82
2021-09-25,16049,inc case,54
2021-09-25,16051,inc case,105
2021-09-25,16053,inc case,120
2021-09-25,16055,inc case,612
2021-09-25,16057,inc case,110
2021-09-25,16059,inc case,17
2021-09-25,16061,inc case,41
2021-09-25,16063,inc case,18
2021-09-25,16065,inc case,131
2021-09-25,16067,inc case,77
2021-09-25,16069,inc case,224
2021-09-25,16071,inc case,22
2021-09-25,16073,inc case,43
2021-09-25,16075,inc case,111
2021-09-25,16077,inc case,14
2021-09-25,16079,inc case,30
2021-09-25,16081,inc case,48
2021-09-25,16083,inc case,496
2021-09-25,16085,inc case,53
2021-09-25,16087,inc case,48
2021-09-25,17,inc case,21785
2021-09-25,17001,inc case,144
2021-09-25,17003,inc case,17
2021-09-25,17005,inc case,26
2021-09-25,17007,inc case,61
2021-09-25,17009,inc case,9
2021-09-25,17011,inc case,61
2021-09-25,17013,inc case,7
2021-09-25,17015,inc case,26
2021-09-25,17017,inc case,45
2021-09-25,17019,inc case,366
2021-09-25,17021,inc case,144
2021-09-25,17023,inc case,94
2021-09-25,17025,inc case,89
2021-09-25,17027,inc case,73
2021-09-25,17029,inc case,229
2021-09-25,17031,inc case,6060
2021-09-25,17033,inc case,90
2021-09-25,17035,inc case,57
2021-09-25,17037,inc case,187
2021-09-25,17039,inc case,41
2021-09-25,17041,inc case,43
2021-09-25,17043,inc case,1116
2021-09-25,17045,inc case,77
2021-09-25,17047,inc case,20
2021-09-25,17049,inc case,239
2021-09-25,17051,inc case,157
2021-09-25,17053,inc case,29
2021-09-25,17055,inc case,243
2021-09-25,17057,inc case,125
2021-09-25,17059,inc case,27
2021-09-25,17061,inc case,16
2021-09-25,17063,inc case,114
2021-09-25,17065,inc case,26
2021-09-25,17067,inc case,54
2021-09-25,17069,inc case,7
2021-09-25,17071,inc case,30
2021-09-25,17073,inc case,154
2021-09-25,17075,inc case,58
2021-09-25,17077,inc case,177
2021-09-25,17079,inc case,39
2021-09-25,17081,inc case,135
2021-09-25,17083,inc case,45
2021-09-25,17085,inc case,37
2021-09-25,17087,inc case,60
2021-09-25,17089,inc case,709
2021-09-25,17091,inc case,333
2021-09-25,17093,inc case,263
2021-09-25,17095,inc case,187
2021-09-25,17097,inc case,890
2021-09-25,17099,inc case,190
2021-09-25,17101,inc case,88
2021-09-25,17103,inc case,57
2021-09-25,17105,inc case,98
2021-09-25,17107,inc case,49
2021-09-25,17109,inc case,45
2021-09-25,17111,inc case,404
2021-09-25,17113,inc case,392
2021-09-25,17115,inc case,317
2021-09-25,17117,inc case,160
2021-09-25,17119,inc case,614
2021-09-25,17121,inc case,127
2021-09-25,17123,inc case,19
2021-09-25,17125,inc case,41
2021-09-25,17127,inc case,50
2021-09-25,17129,inc case,50
2021-09-25,17131,inc case,42
2021-09-25,17133,inc case,69
2021-09-25,17135,inc case,76
2021-09-25,17137,inc case,90
2021-09-25,17139,inc case,36
2021-09-25,17141,inc case,127
2021-09-25,17143,inc case,338
2021-09-25,17145,inc case,55
2021-09-25,17147,inc case,33
2021-09-25,17149,inc case,58
2021-09-25,17151,inc case,22
2021-09-25,17153,inc case,19
2021-09-25,17155,inc case,5
2021-09-25,17157,inc case,92
2021-09-25,17159,inc case,76
2021-09-25,17161,inc case,288
2021-09-25,17163,inc case,382
2021-09-25,17165,inc case,148
2021-09-25,17167,inc case,455
2021-09-25,17169,inc case,14
2021-09-25,17171,inc case,8
2021-09-25,17173,inc case,170
2021-09-25,17175,inc case,12
2021-09-25,17177,inc case,97
2021-09-25,17179,inc case,274
2021-09-25,17181,inc case,35
2021-09-25,17183,inc case,435
2021-09-25,17185,inc case,65
2021-09-25,17187,inc case,67
2021-09-25,17189,inc case,17
2021-09-25,17191,inc case,81
2021-09-25,17193,inc case,62
2021-09-25,17195,inc case,131
2021-09-25,17197,inc case,1076
2021-09-25,17199,inc case,322
2021-09-25,17201,inc case,488
2021-09-25,17203,inc case,64
2021-09-25,18,inc case,21327
2021-09-25,18001,inc case,68
2021-09-25,18003,inc case,1162
2021-09-25,18005,inc case,293
2021-09-25,18007,inc case,40
2021-09-25,18009,inc case,53
2021-09-25,18011,inc case,164
2021-09-25,18013,inc case,36
2021-09-25,18015,inc case,37
2021-09-25,18017,inc case,113
2021-09-25,18019,inc case,425
2021-09-25,18021,inc case,125
2021-09-25,18023,inc case,110
2021-09-25,18025,inc case,42
2021-09-25,18027,inc case,162
2021-09-25,18029,inc case,270
2021-09-25,18031,inc case,92
2021-09-25,18033,inc case,177
2021-09-25,18035,inc case,387
2021-09-25,18037,inc case,192
2021-09-25,18039,inc case,701
2021-09-25,18041,inc case,127
2021-09-25,18043,inc case,331
2021-09-25,18045,inc case,84
2021-09-25,18047,inc case,91
2021-09-25,18049,inc case,101
2021-09-25,18051,inc case,154
2021-09-25,18053,inc case,286
2021-09-25,18055,inc case,141
2021-09-25,18057,inc case,776
2021-09-25,18059,inc case,267
2021-09-25,18061,inc case,141
2021-09-25,18063,inc case,513
2021-09-25,18065,inc case,217
2021-09-25,18067,inc case,309
2021-09-25,18069,inc case,134
2021-09-25,18071,inc case,170
2021-09-25,18073,inc case,132
2021-09-25,18075,inc case,73
2021-09-25,18077,inc case,116
2021-09-25,18079,inc case,98
2021-09-25,18081,inc case,453
2021-09-25,18083,inc case,189
2021-09-25,18085,inc case,264
2021-09-25,18087,inc case,92
2021-09-25,18089,inc case,908
2021-09-25,18091,inc case,267
2021-09-25,18093,inc case,175
2021-09-25,18095,inc case,431
2021-09-25,18097,inc case,2799
2021-09-25,18099,inc case,167
2021-09-25,18101,inc case,34
2021-09-25,18103,inc case,179
2021-09-25,18105,inc case,241
2021-09-25,18107,inc case,161
2021-09-25,18109,inc case,199
2021-09-25,18111,inc case,58
2021-09-25,18113,inc case,154
2021-09-25,18115,inc case,28
2021-09-25,18117,inc case,58
2021-09-25,18119,inc case,75
2021-09-25,18121,inc case,55
2021-09-25,18123,inc case,78
2021-09-25,18125,inc case,91
2021-09-25,18127,inc case,386
2021-09-25,18129,inc case,70
2021-09-25,18131,inc case,85
2021-09-25,18133,inc case,174
2021-09-25,18135,inc case,119
2021-09-25,18137,inc case,129
2021-09-25,18139,inc case,82
2021-09-25,18141,inc case,679
2021-09-25,18143,inc case,125
2021-09-25,18145,inc case,223
2021-09-25,18147,inc case,82
2021-09-25,18149,inc case,95
2021-09-25,18151,inc case,163
2021-09-25,18153,inc case,91
2021-09-25,18155,inc case,35
2021-09-25,18157,inc case,312
2021-09-25,18159,inc case,55
2021-09-25,18161,inc case,41
2021-09-25,18163,inc case,652
2021-09-25,18165,inc case,55
2021-09-25,18167,inc case,472
2021-09-25,18169,inc case,126
2021-09-25,18171,inc case,25
2021-09-25,18173,inc case,212
2021-09-25,18175,inc case,90
2021-09-25,18177,inc case,358
2021-09-25,18179,inc case,110
2021-09-25,18181,inc case,80
2021-09-25,18183,inc case,135
2021-09-25,19,inc case,11429
2021-09-25,19001,inc case,24
2021-09-25,19003,inc case,34
2021-09-25,19005,inc case,49
2021-09-25,19007,inc case,69
2021-09-25,19009,inc case,17
2021-09-25,19011,inc case,131
2021-09-25,19013,inc case,276
2021-09-25,19015,inc case,99
2021-09-25,19017,inc case,60
2021-09-25,19019,inc case,103
2021-09-25,19021,inc case,65
2021-09-25,19023,inc case,31
2021-09-25,19025,inc case,39
2021-09-25,19027,inc case,95
2021-09-25,19029,inc case,88
2021-09-25,19031,inc case,75
2021-09-25,19033,inc case,158
2021-09-25,19035,inc case,53
2021-09-25,19037,inc case,41
2021-09-25,19039,inc case,52
2021-09-25,19041,inc case,99
2021-09-25,19043,inc case,53
2021-09-25,19045,inc case,158
2021-09-25,19047,inc case,52
2021-09-25,19049,inc case,302
2021-09-25,19051,inc case,19
2021-09-25,19053,inc case,22
2021-09-25,19055,inc case,55
2021-09-25,19057,inc case,236
2021-09-25,19059,inc case,57
2021-09-25,19061,inc case,228
2021-09-25,19063,inc case,37
2021-09-25,19065,inc case,76
2021-09-25,19067,inc case,80
2021-09-25,19069,inc case,37
2021-09-25,19071,inc case,24
2021-09-25,19073,inc case,50
2021-09-25,19075,inc case,25
2021-09-25,19077,inc case,40
2021-09-25,19079,inc case,50
2021-09-25,19081,inc case,30
2021-09-25,19083,inc case,137
2021-09-25,19085,inc case,66
2021-09-25,19087,inc case,114
2021-09-25,19089,inc case,28
2021-09-25,19091,inc case,44
2021-09-25,19093,inc case,23
2021-09-25,19095,inc case,95
2021-09-25,19097,inc case,78
2021-09-25,19099,inc case,155
2021-09-25,19101,inc case,91
2021-09-25,19103,inc case,390
2021-09-25,19105,inc case,100
2021-09-25,19107,inc case,51
2021-09-25,19109,inc case,60
2021-09-25,19111,inc case,180
2021-09-25,19113,inc case,920
2021-09-25,19115,inc case,67
2021-09-25,19117,inc case,40
2021-09-25,19119,inc case,36
2021-09-25,19121,inc case,61
2021-09-25,19123,inc case,73
2021-09-25,19125,inc case,150
2021-09-25,19127,inc case,227
2021-09-25,19129,inc case,30
2021-09-25,19131,inc case,45
2021-09-25,19133,inc case,43
2021-09-25,19135,inc case,47
2021-09-25,19137,inc case,57
2021-09-25,19139,inc case,204
2021-09-25,19141,inc case,16
2021-09-25,19143,inc case,10
2021-09-25,19145,inc case,41
2021-09-25,19147,inc case,34
2021-09-25,19149,inc case,81
2021-09-25,19151,inc case,36
2021-09-25,19153,inc case,2100
2021-09-25,19155,inc case,311
2021-09-25,19157,inc case,78
2021-09-25,19159,inc case,8
2021-09-25,19161,inc case,32
2021-09-25,19163,inc case,484
2021-09-25,19165,inc case,48
2021-09-25,19167,inc case,49
2021-09-25,19169,inc case,243
2021-09-25,19171,inc case,78
2021-09-25,19173,inc case,10
2021-09-25,19175,inc case,57
2021-09-25,19177,inc case,43
2021-09-25,19179,inc case,237
2021-09-25,19181,inc case,219
2021-09-25,19183,inc case,147
2021-09-25,19185,inc case,12
2021-09-25,19187,inc case,175
2021-09-25,19189,inc case,59
2021-09-25,19191,inc case,33
2021-09-25,19193,inc case,543
2021-09-25,19195,inc case,29
2021-09-25,19197,inc case,41
2021-09-25,20,inc case,7516
2021-09-25,20001,inc case,39
2021-09-25,20003,inc case,20
2021-09-25,20005,inc case,55
2021-09-25,20007,inc case,8
2021-09-25,20009,inc case,118
2021-09-25,20011,inc case,43
2021-09-25,20013,inc case,10
2021-09-25,20015,inc case,239
2021-09-25,20017,inc case,6
2021-09-25,20019,inc case,18
2021-09-25,20021,inc case,44
2021-09-25,20023,inc case,4
2021-09-25,20025,inc case,12
2021-09-25,20027,inc case,23
2021-09-25,20029,inc case,23
2021-09-25,20031,inc case,38
2021-09-25,20033,inc case,1
2021-09-25,20035,inc case,118
2021-09-25,20037,inc case,46
2021-09-25,20039,inc case,1
2021-09-25,20041,inc case,79
2021-09-25,20043,inc case,9
2021-09-25,20045,inc case,201
2021-09-25,20047,inc case,13
2021-09-25,20049,inc case,9
2021-09-25,20051,inc case,68
2021-09-25,20053,inc case,21
2021-09-25,20055,inc case,86
2021-09-25,20057,inc case,73
2021-09-25,20059,inc case,117
2021-09-25,20061,inc case,67
2021-09-25,20063,inc case,10
2021-09-25,20065,inc case,11
2021-09-25,20067,inc case,8
2021-09-25,20069,inc case,33
2021-09-25,20071,inc case,1
2021-09-25,20073,inc case,12
2021-09-25,20075,inc case,2
2021-09-25,20077,inc case,30
2021-09-25,20079,inc case,99
2021-09-25,20081,inc case,15
2021-09-25,20083,inc case,2
2021-09-25,20085,inc case,21
2021-09-25,20087,inc case,51
2021-09-25,20089,inc case,21
2021-09-25,20091,inc case,999
2021-09-25,20093,inc case,10
2021-09-25,20095,inc case,19
2021-09-25,20097,inc case,13
2021-09-25,20099,inc case,8
2021-09-25,20101,inc case,3
2021-09-25,20103,inc case,163
2021-09-25,20105,inc case,3
2021-09-25,20107,inc case,74
2021-09-25,20109,inc case,9
2021-09-25,20111,inc case,81
2021-09-25,20113,inc case,85
2021-09-25,20115,inc case,45
2021-09-25,20117,inc case,14
2021-09-25,20119,inc case,19
2021-09-25,20121,inc case,119
2021-09-25,20123,inc case,28
2021-09-25,20125,inc case,125
2021-09-25,20127,inc case,12
2021-09-25,20129,inc case,9
2021-09-25,20131,inc case,20
2021-09-25,20133,inc case,30
2021-09-25,20135,inc case,8
2021-09-25,20137,inc case,9
2021-09-25,20139,inc case,55
2021-09-25,20141,inc case,5
2021-09-25,20143,inc case,8
2021-09-25,20145,inc case,30
2021-09-25,20147,inc case,9
2021-09-25,20149,inc case,36
2021-09-25,20151,inc case,37
2021-09-25,20153,inc case,4
2021-09-25,20155,inc case,210
2021-09-25,20157,inc case,30
2021-09-25,20159,inc case,48
2021-09-25,20161,inc case,39
2021-09-25,20163,inc case,11
2021-09-25,20165,inc case,5
2021-09-25,20167,inc case,17
2021-09-25,20169,inc case,126
2021-09-25,20171,inc case,3
2021-09-25,20173,inc case,1965
2021-09-25,20175,inc case,58
2021-09-25,20177,inc case,417
2021-09-25,20179,inc case,2
2021-09-25,20181,inc case,10
2021-09-25,20183,inc case,16
2021-09-25,20185,inc case,29
2021-09-25,20187,inc case,7
2021-09-25,20189,inc case,5
2021-09-25,20191,inc case,77
2021-09-25,20193,inc case,17
2021-09-25,20195,inc case,6
2021-09-25,20197,inc case,12
2021-09-25,20199,inc case,3
2021-09-25,20201,inc case,13
2021-09-25,20203,inc case,2
2021-09-25,20205,inc case,18
2021-09-25,20207,inc case,13
2021-09-25,20209,inc case,343
2021-09-25,21,inc case,23682
2021-09-25,21001,inc case,126
2021-09-25,21003,inc case,107
2021-09-25,21005,inc case,174
2021-09-25,21007,inc case,12
2021-09-25,21009,inc case,436
2021-09-25,21011,inc case,59
2021-09-25,21013,inc case,182
2021-09-25,21015,inc case,593
2021-09-25,21017,inc case,129
2021-09-25,21019,inc case,272
2021-09-25,21021,inc case,164
2021-09-25,21023,inc case,60
2021-09-25,21025,inc case,87
2021-09-25,21027,inc case,89
2021-09-25,21029,inc case,372
2021-09-25,21031,inc case,77
2021-09-25,21033,inc case,86
2021-09-25,21035,inc case,126
2021-09-25,21037,inc case,359
2021-09-25,21039,inc case,7
2021-09-25,21041,inc case,68
2021-09-25,21043,inc case,158
2021-09-25,21045,inc case,102
2021-09-25,21047,inc case,375
2021-09-25,21049,inc case,204
2021-09-25,21051,inc case,128
2021-09-25,21053,inc case,82
2021-09-25,21055,inc case,61
2021-09-25,21057,inc case,36
2021-09-25,21059,inc case,375
2021-09-25,21061,inc case,63
2021-09-25,21063,inc case,15
2021-09-25,21065,inc case,135
2021-09-25,21067,inc case,1291
2021-09-25,21069,inc case,123
2021-09-25,21071,inc case,239
2021-09-25,21073,inc case,194
2021-09-25,21075,inc case,7
2021-09-25,21077,inc case,43
2021-09-25,21079,inc case,131
2021-09-25,21081,inc case,148
2021-09-25,21083,inc case,171
2021-09-25,21085,inc case,215
2021-09-25,21087,inc case,104
2021-09-25,21089,inc case,237
2021-09-25,21091,inc case,28
2021-09-25,21093,inc case,652
2021-09-25,21095,inc case,306
2021-09-25,21097,inc case,155
2021-09-25,21099,inc case,135
2021-09-25,21101,inc case,146
2021-09-25,21103,inc case,103
2021-09-25,21105,inc case,9
2021-09-25,21107,inc case,271
2021-09-25,21109,inc case,107
2021-09-25,21111,inc case,2617
2021-09-25,21113,inc case,363
2021-09-25,21115,inc case,148
2021-09-25,21117,inc case,635
2021-09-25,21119,inc case,118
2021-09-25,21121,inc case,385
2021-09-25,21123,inc case,56
2021-09-25,21125,inc case,302
2021-09-25,21127,inc case,115
2021-09-25,21129,inc case,39
2021-09-25,21131,inc case,153
2021-09-25,21133,inc case,271
2021-09-25,21135,inc case,89
2021-09-25,21137,inc case,221
2021-09-25,21139,inc case,73
2021-09-25,21141,inc case,179
2021-09-25,21143,inc case,31
2021-09-25,21145,inc case,225
2021-09-25,21147,inc case,201
2021-09-25,21149,inc case,48
2021-09-25,21151,inc case,665
2021-09-25,21153,inc case,175
2021-09-25,21155,inc case,128
2021-09-25,21157,inc case,122
2021-09-25,21159,inc case,92
2021-09-25,21161,inc case,76
2021-09-25,21163,inc case,105
2021-09-25,21165,inc case,14
2021-09-25,21167,inc case,138
2021-09-25,21169,inc case,87
2021-09-25,21171,inc case,108
2021-09-25,21173,inc case,103
2021-09-25,21175,inc case,50
2021-09-25,21177,inc case,172
2021-09-25,21179,inc case,293
2021-09-25,21181,inc case,78
2021-09-25,21183,inc case,177
2021-09-25,21185,inc case,138
2021-09-25,21187,inc case,46
2021-09-25,21189,inc case,50
2021-09-25,21191,inc case,94
2021-09-25,21193,inc case,297
2021-09-25,21195,inc case,259
2021-09-25,21197,inc case,102
2021-09-25,21199,inc case,337
2021-09-25,21201,inc case,5
2021-09-25,21203,inc case,134
2021-09-25,21205,inc case,153
2021-09-25,21207,inc case,131
2021-09-25,21209,inc case,315
2021-09-25,21211,inc case,232
2021-09-25,21213,inc case,134
2021-09-25,21215,inc case,89
2021-09-25,21217,inc case,182
2021-09-25,21219,inc case,40
2021-09-25,21221,inc case,60
2021-09-25,21223,inc case,28
2021-09-25,21225,inc case,70
2021-09-25,21227,inc case,905
2021-09-25,21229,inc case,62
2021-09-25,21231,inc case,77
2021-09-25,21233,inc case,86
2021-09-25,21235,inc case,505
2021-09-25,21237,inc case,57
2021-09-25,21239,inc case,108
2021-09-25,22,inc case,8887
2021-09-25,22001,inc case,122
2021-09-25,22003,inc case,63
